Gene_Name	RVIS
SMAD2	-0.383807564
SMAD3	-0.337894035
SMAD4	-0.315847836
SMAD9	-0.778825328
SMAGP	0.147123112
SMAP1	-0.071520315
SMAP2	-0.293801652
SMARCA1	-0.380166007
SMARCA2	-1.967739992
SMARCA4	-2.851950648
SMARCA5	-0.979072682
SMARCAD1	0.266447942
SMARCAL1	-0.126743121
SMARCB1	-0.339715008
SMARCC1	-0.843147538
SMARCC2	-1.660796428
SMARCD1	-0.161524709
SMARCD2	-0.205617011
SMARCD3	-0.492218069
SMARCE1	-0.005381972
SMC1A	-0.494039303
SMC1B	0.271907863
SMC2	-0.637452658
SMC3	-0.890882376
SMC4	-0.992035476
SMC5	-0.282886048
SMC6	-0.819281839
SMCHD1	-1.699477247
SMCP	0.435547893
SMCR7	-0.532670911
SMCR7L	0.420771676
SMCR8	-0.789972689
SMEK1	-0.648365105
SMEK2	-0.50880549
SMG1	-2.975494782
SMG5	-1.015898037
SMG6	-0.156295711
SMG7	-0.306750577
SMG8	-0.859744935
SMG9	-0.756778259
SMNDC1	-0.031067188
SMO	-0.574945567
SMOC1	0.020302773
SMOC2	-0.530852121
SMOX	-1.153638777
SMPD1	1.715972423
SMPD2	-0.111973265
SMPD3	-0.905656269
SMPD4	-1.390744555
SMPDL3A	0.573279816
SMPDL3B	-0.021969881
SMPX	0.013025609
SMR3A	0.459411326
SMR3B	0.035072054
SMS	-0.295622497
SMTN	0.431697208
SMU1	-0.141298762
SMUG1	0.082802743
SMURF1	-1.375949569
SMURF2	-0.690637458
SMYD1	-0.198338176
SMYD2	0.352813824
SMYD3	-0.314027422
SMYD4	1.409099734
SMYD5	-0.049474214
SNAI1	0.082802743
SNAI2	-0.09720619
SNAI3	0.955356963
SNAP23	-0.185391282
SNAP25	-0.009020804
SNAP29	0.082802743
SNAP47	0.755110637
SNAP91	-0.573127851
SNAPC1	-0.003562597
SNAPC2	0.396906589
SNAPC3	-0.069700724
SNAPC4	0.315838028
SNAPC5	-0.09720619
SNAPIN	0.013025609
SNCA	-0.141298762
SNCAIP	0.227815529
SNCB	-0.053113545
SNCG	1.014235724
SND1	-1.063626766
SNED1	-1.379925048
SNF8	-0.339715008
SNIP1	0.128714042
SNN	-0.075159878
SNPH	-0.644723694
SNRK	-0.644723694
SNRNP200	-2.34092223
SNRNP25	-0.05129383
SNRNP27	-0.031067188
SNRNP35	-0.293801652
SNRNP40	-0.361761279
SNRNP48	-0.247889024
SNRPA	-0.538132194
SNRPA1	0.3032669
SNRPB	-0.273576253
SNRPB2	-0.119252484
SNRPC	-0.031067188
SNRPD1	0.12325821
SNRPD2	-0.075159878
SNRPD3	0.057118534
SNRPE	0.12325821
SNRPF	0.101211609
SNRPG	0.12325821
SNRPN	-0.207437529
SNTA1	-0.358119787
SNTB1	-0.466531444
SNTG1	0.154398214
SNTG2	1.003094668
SNTN	0.103030231
SNUPN	0.595326758
SNURF	-0.031067188
SNW1	-0.494039303
SNX1	-0.512444034
SNX10	-0.09720619
SNX11	-0.383807564
SNX12	0.035072054
SNX13	-0.44448505
SNX14	-0.488577883
SNX15	0.196671391
SNX16	0.549415813
SNX17	0.042348793
SNX18	-0.268115223
SNX19	1.36500134
SNX2	-0.692458599
SNX20	0.595326758
SNX21	0.108486928
SNX22	-0.029247611
SNX24	-0.075159878
SNX25	-0.174473069
SNX27	0.060756528
SNX29	-0.556537043
SNX3	0.12325821
SNX30	-0.448125345
SNX31	0.532823122
SNX32	-0.821100135
SNX33	-0.666770504
SNX4	-0.582225231
SNX5	-0.247889024
SNX6	-0.229483771
SNX7	0.018483465
SNX8	0.376678994
SNX9	-0.134019284
SOAT1	-0.286522835
SOAT2	0.180083178
SOBP	0.128714042
SOCS2	0.191216164
SOCS3	-0.031067188
SOCS4	-0.424258538
SOCS5	-0.979072682
SOCS6	-1.023168368
SOD1	-0.075159878
SOD2	0.25917371
SOGA2	-1.295874499
SOGA3	-0.580403979
SOHLH1	0.068033485
SOHLH2	0.108486928
SON	-1.880110746
SORBS1	0.483089098
SORBS2	-0.519955994
SORBS3	0.255325157
SORCS1	-1.144569759
SORCS2	-0.40608828
SORCS3	-1.170241634
SORD	0.863528995
SORL1	-2.343483048
SORT1	0.376678994
SOS1	-0.995664936
SOS2	-0.927704399
SOSTDC1	0.014844891
SOWAHB	-0.290161348
SOX10	-0.471992905
SOX13	0.753291803
SOX14	-0.075159878
SOX2	-0.119252484
SOX30	1.289723716
SOX5	-0.957024976
SOX6	-1.111360919
SOX7	-0.424258538
SOX9	-0.714505427
SP1	-0.933156985
SP100	0.229636184
SP110	0.540106923
SP140	0.316000233
SP140L	1.444070618
SP2	-0.843147538
SP3	-0.067881249
SP4	-0.844966979
SP7	-0.80269335
SPA17	0.080983847
SPACA1	-0.293801652
SPACA3	0.92967242
SPACA4	0.237127192
SPACA7	0.040529541
SPAG1	0.802845857
SPAG16	0.178263593
SPAG17	0.604307227
SPAG4	0.551232944
SPAG5	-0.389485787
SPAG6	-0.0274281
SPAG7	0.237127192
SPAG8	0.867166666
SPAG9	-1.126142808
SPAM1	0.420771676
SPANXC	1.525013597
SPANXD	1.216305531
SPANXN1	0.080983847
SPANXN2	0.413500896
SPANXN3	0.215080721
SPANXN4	0.257356108
SPANXN5	-0.031067188
SPARC	0.306902668
SPARCL1	0.512596355
SPAST	-0.069700724
SPATA12	-0.117432389
SPATA13	2.008142452
SPATA16	1.732552414
SPATA17	-0.134019284
SPATA18	0.113945049
SPATA19	-0.05129383
SPATA2	-0.863377021
SPATA20	-0.589727438
SPATA21	1.311772884
SPATA22	1.0178651
SPATA24	0.479642105
SPATA25	0.994001092
SPATA3	0.793752871
SPATA4	0.238945317
SPATA5	-0.21856543
SPATA5L1	-0.222203495
SPATA6	-0.310388054
SPATA6L	1.221756288
SPATA7	1.13538281
SPATA8	0.791937896
SPATA9	0.21689899
SPATC1	0.450099045
SPATS1	0.238945317
SPATS2	-0.268115223
SPATS2L	0.174625237
SPC24	0.413500896
SPC25	0.014844891
SPCS1	0.301449681
SPCS2	0.013025609
SPCS3	0.013025609
SPDEF	0.310540264
SPDYA	0.103030231
SPDYC	-0.492218069
SPDYE4	0.459411326
SPECC1	-1.188670131
SPECC1L	-0.282886048
SPEF1	0.3032669
SPEF2	2.82254163
SPEG	-0.055373944
SPEM1	0.485092724
SPEN	-2.307490096
SPERT	-0.025608647
SPESP1	0.128714042
SPG11	-0.481610219
SPG20	-0.486758915
SPG21	-0.183570861
SPG7	-1.052752328
SPHAR	0.101211609
SPHK1	-0.222203495
SPHK2	0.134171522
SPHKAP	-0.799360934
SPI1	-0.163345027
SPIB	-0.249709319
SPIC	-0.095386216
SPICE1	0.249861693
SPIN1	0.013025609
SPIN3	-0.141298762
SPIN4	-0.009020804
SPINK1	0.813985927
SPINK13	-0.009020804
SPINK14	0.035072054
SPINK2	0.013025609
SPINK4	0.613741468
SPINK5	2.831581484
SPINK6	0.523736627
SPINK7	0.21326276
SPINK8	0.523736627
SPINK9	0.035072054
SPINLW1	0.435547893
SPINLW1-WFDC6	0.215080721
SPINT1	0.271907863
SPINT2	0.439181676
SPINT3	0.657836546
SPINT4	0.457594962
SPIRE1	-1.111360919
SPIRE2	-0.705410796
SPN	-0.26993514
SPNS1	-0.578583623
SPNS2	-0.975433863
SPNS3	-0.146971018
SPO11	0.461228372
SPOCD1	1.451368496
SPOCK1	-0.490397599
SPOCK2	-0.732911333
SPOCK3	0.042348793
SPON2	-0.023789244
SPOP	-0.185391282
SPOPL	-0.0274281
SPP1	-0.045835247
SPP2	-0.315847836
SPPL2A	0.973768544
SPPL2C	2.188246048
SPPL3	-0.207437529
SPRED1	-0.426079032
SPRED2	-0.688817379
SPRR1A	0.235309407
SPRR1B	0.103030231
SPRR2A	0.323496558
SPRR2B	0.057118534
SPRR2D	0.191216164
SPRR2E	0.235309407
SPRR2F	0.902179145
SPRR2G	0.501689326
SPRR3	0.461228372
SPRR4	0.369407109
SPRTN	-0.578583623
SPRY1	-0.159704656
SPRY2	0.082802743
SPRY3	-0.271755481
SPRY4	-0.045835247
SPRYD3	-0.516085732
SPRYD4	0.25917371
SPRYD7	-0.119252484
SPSB1	-0.161524709
SPSB2	-0.161524709
SPSB3	-0.44448505
SPTA1	4.849637631
SPTAN1	-3.530899533
SPTB	-2.640400656
SPTBN1	-3.862151662
SPTBN2	-4.229202843
SPTBN4	-1.824619408
SPTLC1	-0.247889024
SPTLC2	-0.247889024
SPTLC3	-0.224023033
SPTSSA	-0.053113545
SPTSSB	0.013025609
SPTY2D1	0.354632714
SPZ1	1.572740636
SQLE	-0.089927255
SQRDL	0.442818085
SQSTM1	-0.264476624
SRA1	0.595326758
SRBD1	0.077132183
SRC	-0.692458599
SRCAP	-4.139116223
SRCIN1	-0.951568548
SRCRB4D	0.576916344
SRD5A1	-0.073340031
SRD5A3	0.193034296
SREBF1	-0.791786324
SREBF2	-1.831803113
SREK1	-0.291981272
SREK1IP1	0.235309407
SRF	-0.117432389
SRFBP1	1.021500656
SRGAP1	-0.815648973
SRGAP3	-1.635123713
SRGN	0.703746784
SRI	0.325313577
SRL	-1.065444789
SRM	-0.383807564
SRMS	0.986521626
SRP14	0.147123112
SRP19	-0.163345027
SRP54	-0.383807564
SRP68	0.50895761
SRP72	-0.600630256
SRP9	-0.053113545
SRPK1	-0.336073593
SRPK2	-1.221604042
SRPK3	-0.33061537
SRPR	-0.887242605
SRPRB	-0.049474214
SRPX	0.220536484
SRPX2	0.174625237
SRR	-0.471992905
SRRD	-0.137658575
SRRM1	-0.929520514
SRRM2	-4.509811703
SRRM4	0.112125503
SRRM5	2.973217798
SRRT	-1.594640695
SRSF1	-0.009020804
SRSF11	-0.405853867
SRSF12	0.325313577
SRSF2	-0.251530012
SRSF3	0.035072054
SRSF4	0.064394823
SRSF5	-0.494039303
SRSF6	-0.560178693
SRSF7	-0.207437529
SRSF9	-0.05129383
SS18	-0.115612493
SS18L1	-0.534490515
SS18L2	0.101211609
SSB	-0.227663163
SSBP1	-0.053113545
SSBP2	-0.029247611
SSBP3	-0.648365105
SSBP4	-0.293801652
SSC5D	3.778595825
SSFA2	0.235100429
SSH1	-0.365622677
SSH2	-0.099241008
SSH3	-0.771553417
SSNA1	-0.009020804
SSPN	0.637604436
SSR1	0.170987912
SSR2	-0.207437529
SSR3	-0.229483771
SSR4	0.013025609
SSRP1	-0.756778259
SSSCA1	0.03689118
SST	0.457594962
SSTR1	-0.071520315
SSTR2	-0.359940251
SSTR3	0.025760883
SSTR4	-0.334253673
SSTR5	-0.394936437
SSU72	-0.141298762
SSX1	0.284856336
SSX2IP	-0.690637458
SSX3	0.881944684
SSX5	1.506587076
SSX7	0.77170517
ST13	0.371224249
ST14	-0.347208386
ST18	-0.613589782
ST20	0.746027844
ST3GAL1	0.286674996
ST3GAL2	-0.359940251
ST3GAL3	-0.358119787
ST3GAL4	0.038710339
ST3GAL5	-0.381986487
ST3GAL6	-0.203796826
ST5	-0.723828344
ST6GAL1	-0.780646273
ST6GAL2	1.732552414
ST6GALNAC1	0.159856957
ST6GALNAC2	7.61E-05
ST6GALNAC3	-0.159704656
ST6GALNAC4	-0.580403979
ST6GALNAC5	-0.471992905
ST6GALNAC6	-1.023168368
ST7	-0.247889024
ST7L	1.908972967
ST8SIA1	0.106667882
ST8SIA2	-0.424258538
ST8SIA3	-0.293801652
ST8SIA4	-0.339715008
ST8SIA5	-0.203796826
ST8SIA6	0.196671391
STAB1	-4.124226635
STAB2	-2.679454516
STAC	-0.178111357
STAC2	-0.977252525
STAC3	-0.137658575
STAG1	-1.043396569
STAG2	-0.626318434
STAG3	-1.102280959
STAM	-0.488577883
STAM2	-0.381986487
STAMBP	0.040529541
STAMBPL1	0.042348793
STAP1	-0.582225231
STAP2	-0.44448505
STAR	-0.115612493
STARD10	-0.203796826
STARD13	-1.269658815
STARD3	-0.244249595
STARD3NL	-0.207437529
STARD4	-0.295622497
STARD5	0.415317661
STARD6	0.948089677
STARD7	-0.049474214
STARD8	0.7421753
STARD9	7.306469488
STAT1	-0.291981272
STAT2	-0.731092527
STAT3	-0.492218069
STAT4	-0.135838822
STAT5A	-0.644723694
STAT5B	-0.890882376
STAT6	-0.686998355
STATH	0.301449681
STAU1	-0.314027422
STAU2	0.330767508
STBD1	0.150760231
STC1	-0.141298762
STC2	-0.53631094
STEAP1	-0.205617011
STEAP1B	1.837370901
STEAP2	0.507139401
STEAP3	-0.10469683
STEAP4	0.817616644
STH	0.657836546
STIL	0.694433477
STIM1	-0.222203495
STIM2	-1.241834664
STIP1	-0.558357437
STK10	-0.922264439
STK11	-0.53631094
STK11IP	-0.213110737
STK16	-0.291981272
STK17A	0.150760231
STK17B	-0.029247611
STK19	0.21689899
STK24	-0.337894035
STK25	-1.045216355
STK3	-0.359940251
STK31	1.603891239
STK32A	-0.492218069
STK32B	-0.642904474
STK32C	-0.356299879
STK33	-0.067881249
STK36	1.194112905
STK38	-0.295622497
STK38L	-0.361761279
STK39	-0.337894035
STK4	-0.424258538
STK40	-0.955204708
STMN1	0.279402865
STMN2	-0.009020804
STMN3	-0.053113545
STMN4	0.03689118
STOM	0.281220278
STOML1	-0.402212257
STOML2	-0.471992905
STOML3	0.463046108
STON1	1.605718424
STON1-GTF2A1L	1.238210393
STON2	-0.413349049
STOX1	1.447715105
STOX2	-0.170835809
STRA13	0.501689326
STRA6	0.295774947
STRA8	0.147123112
STRADA	0.062575634
STRADB	-0.449946534
STRAP	-0.161524709
STRBP	-0.448125345
STRN	-0.201976964
STRN3	-0.576764155
STRN4	-1.285933373
STS	-0.178111357
STT3A	-0.648365105
STT3B	-0.758599262
STUB1	-0.271755481
STX10	-0.071520315
STX11	0.64123826
STX12	-0.075159878
STX16	-0.247889024
STX17	0.148941568
STX18	0.084621747
STX19	0.25917371
STX1A	-0.361761279
STX1B	-0.163345027
STX2	0.573279816
STX3	0.395088462
STX4	-0.582225231
STX5	-0.358119787
STX6	-0.538132194
STX7	-0.095386216
STX8	0.637604436
STXBP1	-0.692458599
STXBP2	0.42623145
STXBP3	-0.514264485
STXBP4	0.174625237
STXBP5	-0.396754488
STXBP5L	-0.43902969
STXBP6	-0.229483771
STYK1	0.176444282
STYX	-0.163345027
STYXL1	0.040529541
SUB1	-0.009020804
SUCLA2	-0.069700724
SUCLG1	-0.47017169
SUCLG2	0.619191319
SUCNR1	-0.315847836
SUCO	-1.236390924
SUDS3	-0.229483771
SUFU	-0.580403979
SUGP1	-1.021348453
SUGP2	0.385781814
SUGT1	-0.183570861
SULF1	-0.484940685
SULF2	-1.591018721
SULT1A1	-0.156065314
SULT1A2	0.819433854
SULT1B1	0.106667882
SULT1C2	1.594792159
SULT1C3	1.596607091
SULT1C4	0.016664174
SULT1E1	-0.139478553
SULT2A1	0.260991686
SULT2B1	0.619191319
SULT4A1	-0.317668748
SULT6B1	2.017427259
SUMF1	-0.179930907
SUMF2	0.420771676
SUMO1	0.101211609
SUMO2	0.167351552
SUMO3	0.235309407
SUMO4	0.880130671
SUN1	0.834017099
SUN2	0.051446096
SUN3	0.817616644
SUN5	-0.268115223
SUOX	0.15257911
SUPT16H	-0.622676946
SUPT3H	1.216305531
SUPT4H1	0.21326276
SUPT5H	-1.42004951
SUPT6H	-2.410693389
SUPT7L	-0.137658575
SUPV3L1	-0.975433863
SURF1	-0.159704656
SURF2	0.617373774
SURF4	-0.229483771
SURF6	1.664578456
SUSD1	-0.418800956
SUSD2	-1.072996117
SUSD3	0.461228372
SUSD4	-0.576764155
SUSD5	1.534092314
SUV39H1	-0.207437529
SUV39H2	-0.295622497
SUV420H1	-0.953385901
SUZ12	-0.159704656
SV2A	-1.241834664
SV2B	-1.173870472
SV2C	-0.24061166
SVEP1	4.588666937
SVIL	-1.384116825
SVIP	0.013025609
SVOPL	-0.062423436
SWAP70	-0.514264485
SWI5	0.705562627
SWSAP1	0.305084559
SWT1	0.624649618
SYAP1	-0.163345027
SYBU	-0.200157416
SYCE1	1.374284246
SYCE1L	0.72397987
SYCE2	0.481458261
SYCE3	0.768075923
SYCN	-0.031067188
SYCP1	0.246221394
SYCP2	0.922206779
SYCP2L	1.35769336
SYCP3	-0.207437529
SYDE2	0.7164803
SYF2	0.415317661
SYK	-0.756778259
SYMPK	-1.480759435
SYN3	-0.244249595
SYNC	1.482722235
SYNCRIP	-0.560178693
SYNDIG1	0.042348793
SYNDIG1L	0.571462851
SYNE1	-0.160234117
SYNE2	3.839142661
SYNE3	1.168395083
SYNE4	0.354632714
SYNGAP1	-1.153638777
SYNGR1	-0.66859065
SYNGR2	-0.359940251
SYNGR4	0.619191319
SYNJ1	0.499660491
SYNJ2	-1.902173
SYNJ2BP	0.591694063
SYNPO	-0.169017544
SYNPO2	-0.231522913
SYNPO2L	-0.486758915
SYNPR	-0.293801652
SYNRG	-0.699966832
SYP	-0.141298762
SYPL1	-0.205617011
SYPL2	0.927856124
SYS1	0.125076652
SYT1	-0.139478553
SYT10	-0.334253673
SYT11	-0.247889024
SYT12	-0.310388054
SYT13	-0.534490515
SYT14	-0.492218069
SYT15	0.780798785
SYT16	0.468503535
SYT17	-1.265702118
SYT2	-0.626318434
SYT3	-1.243653018
SYT4	0.016664174
SYT5	0.018483465
SYT6	-0.88906181
SYT7	-0.670411825
SYT8	1.159254003
SYT9	-0.069700724
SYTL1	-0.268115223
SYTL2	1.335619269
SYTL3	0.670564357
SYTL4	0.262810045
SYTL5	0.556689353
SYVN1	-0.734731259
SZRD1	-0.141298762
T	0.687150476
TAAR1	-0.26993514
TAAR2	0.196671391
TAAR5	0.486911049
TAAR6	2.019241996
TAAR8	0.507139401
TAB1	-1.217968826
TAB2	-1.111360919
TAB3	-0.670411825
TAC1	-0.009020804
TAC3	0.03689118
TAC4	0.21326276
TACC1	-0.639268965
TACC2	4.102912459
TACC3	0.099178678
TACO1	-0.183570861
TACR1	-0.758599262
TACR2	2.087222794
TACR3	-0.336073593
TACSTD2	1.082196027
TADA1	-0.227663163
TADA2A	0.418953042
TADA2B	-0.295622497
TADA3	-0.714505427
TAF1	-0.420619508
TAF11	0.325313577
TAF12	0.169169615
TAF13	-0.053113545
TAF15	-0.777005578
TAF1A	0.595326758
TAF1B	0.756930627
TAF1C	0.593325282
TAF1D	0.260991686
TAF1L	-0.602715221
TAF2	-0.042196577
TAF3	0.554869705
TAF4B	0.580556395
TAF5	-0.558357437
TAF5L	-1.063626766
TAF6	-1.217968826
TAF6L	-0.356299879
TAF7	-0.317668748
TAF7L	0.306902668
TAF8	-0.381986487
TAF9	-0.358119787
TAF9B	-0.251530012
TAGAP	0.935129812
TAGLN	-0.0274281
TAGLN2	-0.139478553
TAGLN3	-0.031067188
TAL2	0.457594962
TALDO1	-0.734731259
TAMM41	-0.069700724
TANC1	-1.262475058
TANC2	-2.783967663
TANK	0.483275131
TAOK1	-0.624497208
TAOK2	-2.851950648
TAOK3	-0.799052816
TAP1	2.134974852
TAP2	1.534092314
TAPBP	0.132352165
TAPBPL	0.977404764
TAPT1	0.306902668
TARBP1	-0.231522913
TARBP2	-0.337894035
TARDBP	-0.383807564
TARM1	0.747842143
TARS	0.602602982
TARS2	-0.26629572
TARSL2	-1.530301957
TAS1R1	3.521104333
TAS1R2	1.036106017
TAS1R3	-1.999300124
TAS2R1	0.084621747
TAS2R10	-0.159704656
TAS2R13	-0.0274281
TAS2R14	0.685332364
TAS2R16	-0.049474214
TAS2R19	0.995816767
TAS2R20	2.019241996
TAS2R3	0.17280645
TAS2R30	0.395088462
TAS2R31	2.195683333
TAS2R38	1.196071381
TAS2R39	1.260404852
TAS2R4	1.418384579
TAS2R40	0.459411326
TAS2R41	0.306902668
TAS2R42	1.06196211
TAS2R43	2.638661101
TAS2R46	0.262810045
TAS2R5	1.15197334
TAS2R50	0.17280645
TAS2R60	0.194852702
TAS2R7	1.196071381
TAS2R8	1.727105015
TAS2R9	1.129924507
TASP1	-0.183570861
TAT	-0.558357437
TATDN1	0.21689899
TATDN2	0.668743049
TATDN3	1.150157577
TAX1BP1	-0.156065314
TAX1BP3	0.03689118
TAZ	0.080983847
TBATA	0.356452144
TBC1D1	0.009173042
TBC1D10A	-0.400392389
TBC1D10B	-0.025608647
TBC1D10C	-0.846787714
TBC1D13	-0.293801652
TBC1D14	-0.817464788
TBC1D15	-0.887242605
TBC1D16	-0.455627566
TBC1D17	-0.795417163
TBC1D19	-0.247889024
TBC1D2	0.233278626
TBC1D20	-0.183570861
TBC1D21	-0.135838822
TBC1D22A	0.202129237
TBC1D22B	-0.426079032
TBC1D23	-0.799052816
TBC1D24	0.600782551
TBC1D25	0.040529541
TBC1D26	1.284269037
TBC1D28	0.082802743
TBC1D29	0.215080721
TBC1D2B	0.068033485
TBC1D4	1.032445072
TBC1D5	0.090079492
TBC1D7	-0.159704656
TBC1D8	-1.006844617
TBC1D8B	-1.148192153
TBC1D9	-0.929520514
TBC1D9B	-0.44655933
TBCA	-0.009020804
TBCB	-0.383807564
TBCC	0.242582624
TBCCD1	-0.933156985
TBCD	-1.453286053
TBCE	0.801024817
TBCEL	-0.139478553
TBCK	-0.042196577
TBK1	-0.291981272
TBL1X	-0.822919685
TBL1XR1	-0.163345027
TBL2	-0.93133804
TBL3	-0.338129542
TBP	-0.229483771
TBPL1	0.323496558
TBPL2	0.108486928
TBR1	-0.405853867
TBRG1	-0.183570861
TBRG4	-0.442665927
TBX10	-0.091746757
TBX15	0.174625237
TBX18	-0.402212257
TBX19	-0.955204708
TBX20	-0.780646273
TBX21	-0.736552314
TBX22	-0.181750739
TBX3	-0.732911333
TBX4	-0.576764155
TBX5	-0.554717505
TBX6	-0.047654689
TBXA2R	-0.137658575
TBXAS1	0.938775246
TC2N	-0.089927255
TCAP	0.459411326
TCEA1	0.347360312
TCEA2	-0.337894035
TCEA3	-0.337894035
TCEAL1	0.079165051
TCEAL2	0.43736446
TCEAL3	0.21326276
TCEAL4	0.235309407
TCEAL5	0.191216164
TCEAL6	-0.073340031
TCEAL7	0.12325821
TCEAL8	0.101211609
TCEANC	0.681699246
TCEANC2	0.082802743
TCEB1	0.079165051
TCEB2	0.193034296
TCEB3	0.958999345
TCEB3B	2.276463906
TCERG1	-0.865195027
TCERG1L	0.332586472
TCF12	-0.709045403
TCF19	0.815800671
TCF20	-2.552652857
TCF21	0.25917371
TCF23	0.17280645
TCF25	-1.083859071
TCF3	-0.075375604
TCF4	-0.558357437
TCF7	0.110306132
TCF7L1	7.61E-05
TCF7L2	-0.222203495
TCHH	1.539633859
TCHHL1	0.159856957
TCHP	-0.486758915
TCIRG1	-1.124330456
TCL1A	0.503505267
TCL1B	0.813985927
TCN1	-0.044015879
TCN2	1.934667198
TCOF1	0.466523353
TCP1	-0.358119787
TCP10	2.706654586
TCP10L	0.150760231
TCP11	0.553050905
TCP11L1	0.507139401
TCP11L2	0.044168103
TCTA	0.125076652
TCTE1	0.846940207
TCTE3	0.238945317
TCTEX1D1	0.43736446
TCTEX1D2	0.281220278
TCTN1	0.176444282
TCTN2	-0.819281839
TCTN3	0.242582624
TDG	0.128714042
TDGF1	0.238945317
TDO2	-0.003562597
TDP1	-0.506987379
TDP2	1.039913547
TDRD1	-0.523584927
TDRD10	0.41713504
TDRD12	0.946276448
TDRD3	-0.424258538
TDRD5	0.694433477
TDRD6	-0.658030559
TDRD7	-1.280491183
TDRD9	-0.191064116
TDRKH	0.685332364
TEAD1	-0.516085732
TEAD2	0.020302773
TEAD3	-0.115612493
TEAD4	0.354632714
TEC	-0.778825328
TECPR1	-2.24910054
TECPR2	-0.472233057
TECR	-0.207437529
TECRL	0.328949044
TECTA	-2.430013277
TECTB	-0.135838822
TEDDM1	0.305084559
TEF	-0.251530012
TEFM	-0.093566408
TEK	-0.326979057
TEKT1	0.977404764
TEKT2	-0.332434268
TEKT3	0.911261639
TEKT4	1.269496963
TEKT5	2.274625269
TELO2	0.415122141
TEN1	0.21326276
TENC1	-1.313764723
TEP1	4.18520111
TEPP	-0.069700724
TERF1	-0.60427181
TERF2	0.21689899
TERF2IP	-0.161524709
TES	-0.558357437
TESC	-0.205617011
TESK1	-0.380166007
TESK2	0.222355725
TESPA1	1.488170966
TET1	0.398551838
TET2	1.967713496
TET3	-1.512251235
TEX10	-0.709045403
TEX101	0.016664174
TEX11	-0.44448505
TEX12	0.501689326
TEX13B	0.948089677
TEX14	-0.869123606
TEX15	2.705323695
TEX19	0.859896574
TEX2	-0.946125119
TEX26	0.463046108
TEX261	-0.229483771
TEX264	-0.049474214
TEX29	-0.139478553
TEX30	-0.075159878
TEX33	0.685332364
TEX34	-0.201976964
TEX35	1.26221942
TEX9	-0.113792788
TF	-0.905656269
TFAM	-0.029247611
TFAP2A	-0.427900189
TFAP2B	-0.315847836
TFAP2C	-0.227663163
TFAP2D	0.016664174
TFAP4	0.082802743
TFB1M	0.262810045
TFB2M	-0.135838822
TFCP2	-0.449946534
TFCP2L1	-0.400392389
TFDP1	-1.023168368
TFDP2	-0.139478553
TFDP3	0.729426781
TFE3	0.505321956
TFEB	-0.602450568
TFEC	0.260991686
TFF1	0.525552348
TFF2	0.547599505
TFF3	0.391453969
TFG	-0.22584292
TFIP11	-1.524862616
TFPI	0.327131069
TFPI2	0.549415813
TFPT	-0.137658575
TFR2	-0.525400547
TFRC	-0.709045403
TG	1.573473784
TGDS	-0.249709319
TGFA	-0.139478553
TGFB1	-0.117432389
TGFB1I1	-0.47017169
TGFB2	-0.049474214
TGFB3	-0.60427181
TGFBI	-0.661316159
TGFBR1	-0.271755481
TGFBR2	-0.045835247
TGFBR3	0.181903047
TGFBRAP1	-1.03794674
TGIF1	0.044168103
TGIF2	-0.207437529
TGIF2LX	0.170987912
TGM1	-0.055147466
TGM2	-0.835882558
TGM3	-0.211293113
TGM4	0.898331608
TGM5	0.826715241
TGM6	1.63326524
TGM7	0.115764778
TGOLN2	1.418384579
TGS1	2.609149394
TH	-0.951568548
TH1L	-1.199555187
THADA	0.448132652
THAP1	-0.09720619
THAP10	-0.427900189
THAP11	-0.295622497
THAP2	0.25917371
THAP3	1.016049644
THAP4	-0.178111357
THAP5	-0.227663163
THAP6	0.61555716
THAP8	0.571462851
THAP9	0.624649618
THBS1	-1.74358502
THBS2	-0.470420436
THBS3	-1.482570877
THBS4	-0.23697515
THEG	-0.12856188
THEM4	0.926041233
THEM5	1.014235724
THEMIS	-0.352661697
THEMIS2	-0.532670911
THG1L	-0.249709319
THNSL1	0.466683681
THNSL2	0.42259095
THOC1	-0.448125345
THOC2	-0.580403979
THOC5	0.220536484
THOC6	-1.111360919
THOC7	-0.163345027
THOP1	-1.478950235
THPO	-0.293801652
THRA	-0.560178693
THRAP3	-0.619039275
THRB	-0.471992905
THRSP	0.148941568
THSD1	0.091899012
THSD4	-0.942503278
THSD7A	-1.308377521
THTPA	-0.249709319
THUMPD1	-0.113792788
THUMPD2	-0.578583623
THUMPD3	0.266447942
THY1	0.013025609
THYN1	-0.273576253
TIA1	0.238945317
TIAF1	0.791937896
TIAL1	-0.163345027
TIAM1	-0.913225292
TIAM2	-0.281335604
TICAM1	-0.152426933
TICAM2	0.393270925
TICRR	1.271317214
TIE1	-1.965936983
TIFA	-0.029247611
TIFAB	-0.227663163
TIGD2	-0.135838822
TIGD3	-0.424258538
TIGD4	0.464864541
TIGD6	1.355871599
TIGD7	-0.642904474
TIGIT	-0.381986487
TIMD4	0.156217551
TIMELESS	0.372852703
TIMM10	0.013025609
TIMM13	-0.031067188
TIMM17A	0.080983847
TIMM17B	-0.119252484
TIMM21	-0.249709319
TIMM22	0.104848986
TIMM44	0.090079492
TIMM50	-0.045835247
TIMM8A	0.035072054
TIMM8B	-0.141298762
TIMM9	0.057118534
TIMMDC1	0.350995466
TIMP1	0.058937498
TIMP2	-0.317668748
